line,start_time,end_time,text
262,"00:14:58,807","00:15:00,243",Didn't anybody ever tell you
263,"00:15:00,375","00:15:01,510","it's dangerous
outside the city?"
264,"00:15:01,643","00:15:02,979","Ah, at least we're in here?"
265,"00:15:03,112","00:15:05,747","Sure. Safely inside
a giant speeding bubble."
266,"00:15:05,882","00:15:08,450","- I feel better already.
- Hey, look!"
267,"00:15:10,086","00:15:12,287","At least there'll be
witnesses when this thing pops."
268,"00:15:12,420","00:15:15,958","Hey, hey.
What's he doing?"
269,"00:15:16,092","00:15:18,560","Maybe she has something
in her eye."
270,"00:15:18,693","00:15:20,495","In a pig's eye, she does."
271,"00:15:20,629","00:15:22,497","Come on, we've got
to get this thing over there."
272,"00:15:22,631","00:15:25,201","- How?
- There!"
273,"00:15:25,333","00:15:27,702","There, lean into it."
274,"00:15:32,407","00:15:34,409",That cheeky monkey.
275,"00:15:34,543","00:15:36,378","- Now what?
- Left!"
276,"00:15:36,511","00:15:39,048","Lean left.
Right. Right."
277,"00:15:39,182","00:15:40,615",Left.
278,"00:15:41,583","00:15:43,552",Now we're moving.
279,"00:15:45,520","00:15:47,355",Aha! We meet again.
280,"00:15:47,489","00:15:49,858","This is it.
Get ready."
281,"00:15:49,992","00:15:51,160","Aye, aye, sir!"
282,"00:15:51,294","00:15:54,197","Now, full chops to the right!"
283,"00:15:54,897","00:15:57,532",Mission accomplished.
284,"00:15:57,666","00:16:00,335","- Whoo!
- What was that?"
285,"00:16:00,468","00:16:01,904","Not bad, kid."
286,"00:16:02,038","00:16:03,940","Where'd you learn
to handle a bubble like that?"
287,"00:16:04,073","00:16:07,342","- In the bathtub, sir.
- And say no more."
288,"00:16:07,475","00:16:08,610","Yes, sir."
289,"00:16:08,743","00:16:10,445",I should have known.
290,"00:16:10,579","00:16:13,515","- Peanut?
- And the Pig?"
291,"00:16:16,185","00:16:17,419",That's more like it.
292,"00:16:17,552","00:16:20,388","Look how happy
she is to see me."
293,"00:16:22,657","00:16:24,093",I don't know.
294,"00:16:25,995","00:16:28,164","What, are you kidding?
She's totally captivated."
295,"00:16:28,297","00:16:29,798",Could be something else.
296,"00:16:29,932","00:16:32,868","Ah, what do you know
about sheer animal magnetism?"
297,"00:16:33,002","00:16:34,870","- It's big.
- That's true."
298,"00:16:35,004","00:16:36,538","- Huge.
- Now you're making sense."
299,"00:16:36,671","00:16:39,175","- Hot, hot!
- Smoking hot!"
300,"00:16:39,308","00:16:41,409","- It's a volcano!
- It's a volcano."
301,"00:16:41,543","00:16:43,045","Hey, I like that."
