line,start_time,end_time,text
292,"00:25:17,474","00:25:19,935","I think this loose Cannon
needs to be locked down"
293,"00:25:20,018","00:25:22,020","before innocent people
start getting hurt."
294,"00:25:22,104","00:25:23,939","Oh, and good morning
to you, too."
295,"00:25:24,022","00:25:25,733","Shove it up your ass, Carter."
296,"00:25:25,816","00:25:28,444","He's been asleep
for 5,000 years."
297,"00:25:28,527","00:25:31,822","He'll be disoriented at first.
The longer he has to adapt,"
298,"00:25:31,905","00:25:34,074","the harder it will be
to take him down."
299,"00:25:35,367","00:25:36,702",Wheels up in 30.
300,"00:25:36,785","00:25:38,537",Who's on the team?
301,"00:25:47,963","00:25:49,673",Welcome.
302,"00:25:49,757","00:25:51,508","Please state your name
for identification."
303,"00:25:51,592","00:25:55,095","Uh, hi. I'm Maxine hunkel.
I'm here to see Mr. Hall."
304,"00:25:55,179","00:25:56,805","Confirmed. Welcome, Maxine."
305,"00:25:56,889","00:25:58,307",Thanks!
306,"00:25:58,390","00:26:00,434","Maxine hunkel, aka cyclone."
307,"00:26:00,517","00:26:04,354","Wind manipulation powers,
computer skills, smart as hell."
308,"00:26:04,438","00:26:08,150","Basically a tornado
with a 167 IQ."
309,"00:26:08,233","00:26:09,693",Sounds delightful.
310,"00:26:09,777","00:26:12,070","But please tell me
you found someone"
311,"00:26:12,154","00:26:13,489",who can pack a punch.
312,"00:26:13,572","00:26:15,991","That's where atom smasher
comes in."
313,"00:26:16,074","00:26:18,911","Al rothstein, nephew
to the original atom smasher."
314,"00:26:18,994","00:26:20,994",Inherited his uncle's powers.
315,"00:26:22,289","00:26:24,541","- How's my suit? Does it fit?
- No, yeah. It's perfect."
316,"00:26:24,625","00:26:26,251","Thank you again
for letting me borrow it."
317,"00:26:26,335","00:26:28,354","You know, I used to watch you
all the time as a kid?"
318,"00:26:28,378","00:26:31,048","This is literally the only thing
that I'd ever wanted in my..."
319,"00:26:31,131","00:26:33,026","Yeah, yeah, yeah. Don't let
anything happen to it."
320,"00:26:33,050","00:26:34,510",It's vintage.
321,"00:26:34,593","00:26:36,321","And don't let anything
happen to you, either."
322,"00:26:36,345","00:26:37,822","Don't do anything crazy.
You listen to Carter."
323,"00:26:37,846","00:26:40,307","I'm gonna make you proud,
uncle al. I promise."
324,"00:26:42,559","00:26:43,811",They seem green.
325,"00:26:43,894","00:26:45,479",That's why I called in Kent.
326,"00:26:47,815","00:26:49,983","Kent's been out of
action for a little while,"
327,"00:26:50,067","00:26:52,069",but I can't do this without him.
328,"00:26:52,152","00:26:53,862","Takes magic to fight magic,"
329,"00:26:53,946","00:26:56,198","and the man's got
nearly god-level powers."
330,"00:27:01,578","00:27:04,164","It might take
a lot more than that."
331,"00:27:04,248","00:27:06,124",Are you sure they can take him?
332,"00:27:06,208","00:27:09,336","Waller, you find us a cell
that can hold him,"
333,"00:27:09,419","00:27:11,129",we'll take care of the rest.
334,"00:27:11,213","00:27:12,213",Good luck.
335,"00:27:17,886","00:27:19,263",This is gonna be fun.
336,"00:27:35,779","00:27:38,782","- We're here, sir.
- Hmm? Oh, right."
337,"00:27:43,120","00:27:44,621",Was I staring again?
338,"00:27:44,705","00:27:46,039","Only half an hour or so, sir."
339,"00:27:47,541","00:27:49,001","Maybe next time, honk the horn?"
340,"00:27:49,084","00:27:50,127","Of course, sir."
341,"00:28:06,018","00:28:07,811",So what's the op?
342,"00:28:07,895","00:28:09,539","We're headed to kahndaq
to apprehend and contain"
343,"00:28:09,563","00:28:11,231",a class-a rogue metahuman.
344,"00:28:11,315","00:28:12,816",I didn't bring a passport.
345,"00:28:12,900","00:28:16,820","We don't need passports.
We're the justice society."
346,"00:28:24,286","00:28:26,914","Is this entirely
made out of nth metal?"
347,"00:28:26,997","00:28:29,333",Everything down to the screws.
348,"00:28:29,416","00:28:31,835",Completely indestructible.
349,"00:28:31,919","00:28:33,545","I'll be in the cockpit
if you need me."
350,"00:28:36,089","00:28:37,716","It's pretty cool.
You got any snacks?"
351,"00:28:40,552","00:28:42,471","It takes a lot of energy
to smash atoms."
352,"00:28:55,984","00:28:56,985",Here.
353,"00:28:58,111","00:28:59,237",Oh! Thanks.
354,"00:29:01,073","00:29:02,866","I'm al, by the way."
355,"00:29:02,950","00:29:03,951",Maxine.
356,"00:29:10,040","00:29:11,040",What do you do?
357,"00:29:11,083","00:29:12,960",Wind. You?
358,"00:29:13,043","00:29:14,043",I grow.
359,"00:29:14,962","00:29:15,962",Cool.
360,"00:29:44,282","00:29:45,659",Whoa!
361,"00:30:01,049","00:30:02,849","Don't worry about that.
I can get another one."
362,"00:30:06,722","00:30:08,265","Uh, my mom's
not much of a doctor,"
363,"00:30:08,348","00:30:09,975","but you should probably
leave the..."
364,"00:30:12,019","00:30:13,562",Or do that.
365,"00:30:17,566","00:30:19,234","I know you have a lot
to catch up on."
366,"00:30:19,317","00:30:21,278","But I was thinking
we could help each other."
367,"00:30:21,361","00:30:23,530","- Move.
- I'm amon, by the way."
368,"00:30:23,613","00:30:25,198",I didn't ask for your name.
369,"00:30:25,282","00:30:26,575","You're teth Adam, right?"
370,"00:30:26,658","00:30:28,201","Everyone in kahndaq
knows your story."
371,"00:30:28,285","00:30:29,995","- I said move.
- My mom said you took out"
372,"00:30:30,078","00:30:31,830","a bunch of intergang soldiers
in the desert."
373,"00:30:31,913","00:30:33,433","Because they wouldn't move
out of my way."
374,"00:30:33,457","00:30:35,083","So you can really fly
and stop bullets,"
375,"00:30:35,167","00:30:36,960","'cause that's really crucial
to my plan."
376,"00:30:37,044","00:30:38,521","And is it really you stopping
the bullets or is it the suit?"
377,"00:30:38,545","00:30:40,172","Wait, what's your top speed?"
378,"00:30:40,255","00:30:42,295","I'm sure you're fast,
but how fast? Like flash fast?"
379,"00:30:48,847","00:30:50,807","Wait, did you really
not have mirrors back then?"
380,"00:30:52,684","00:30:54,811","Wow, I guess a lot does change
in 5,000 years."
381,"00:30:57,689","00:30:59,274",Five thousand years?
382,"00:30:59,357","00:31:00,793","Yeah, that's how long
you were in the tomb."
383,"00:31:00,817","00:31:02,694",Until my mom woke you up.
384,"00:31:02,778","00:31:05,322","So you've got stopping bullets,
check, flying, check"
385,"00:31:05,405","00:31:07,074","and lightning thing,
that's a big check."
386,"00:31:12,954","00:31:14,372",I don't know this place.
387,"00:31:14,456","00:31:16,041",This is your home.
388,"00:31:19,795","00:31:20,921",Then my home is gone.
389,"00:31:37,187","00:31:38,313",What happened to the crown?
390,"00:31:39,356","00:31:40,982",Too much?
391,"00:31:44,820","00:31:46,863","You know it's cursed
with demons, right?"
392,"00:31:56,957","00:32:01,086","""Life is the...
Only path to death."""
393,"00:32:02,671","00:32:03,964",No shit.
394,"00:32:07,551","00:32:10,929","""Teth Adam was a bronze age
kahndaqi Demi-god."
395,"00:32:11,012","00:32:15,058","He defeated king ahk-ton
in approximately 2,600 bc."""
396,"00:32:15,142","00:32:16,726",There. That's you. See?
397,"00:32:16,810","00:32:18,079","That's the statue
they built of you."
398,"00:32:18,103","00:32:19,813",And now you're back.
399,"00:32:19,896","00:32:21,332","Our country's been oppressed
by one invader after another"
400,"00:32:21,356","00:32:23,567",ever since you left.
401,"00:32:23,650","00:32:26,319","My point is,
kahndaq still isn't free."
402,"00:32:26,403","00:32:28,822","We could really use a superhero
right about now."
403,"00:32:29,614","00:32:31,449",I'm no hero.
404,"00:32:31,533","00:32:33,827","What?
Superman, Batman, aquaman..."
405,"00:32:33,910","00:32:35,829","You're way more stacked
than any of them."
406,"00:32:35,912","00:32:38,206","And they're not coming
to kahndaq to save us."
407,"00:32:38,290","00:32:40,500","But you could stop intergang
all by yourself,"
408,"00:32:40,584","00:32:41,824",just like you did king ahk-ton.
409,"00:32:41,877","00:32:43,253",You're our only hope.
410,"00:33:07,944","00:33:09,988",Wizards.
411,"00:33:10,071","00:33:11,448",I can fix it. Don't worry.
412,"00:33:13,742","00:33:15,577",I'm not a wizard.
413,"00:33:17,078","00:33:20,040","Hey, mom.
He's awake."
414,"00:33:20,123","00:33:21,499","I told you
not to go in your room."
