line,start_time,end_time,text
379,"00:24:42,556","00:24:43,687",Don't remind me.
380,"00:24:43,730","00:24:45,643","Hey,
you called me."
381,"00:24:45,687","00:24:47,774","I didn't tell you
to come here."
382,"00:24:47,817","00:24:49,861","Okay, I'm starting
to get the feeling"
383,"00:24:49,904","00:24:51,991","you're not entirely cool
with what happened last night."
384,"00:24:52,035","00:24:53,425","No, I'm not cool with it."
385,"00:24:53,469","00:24:54,948","Well, do you want
to talk about it?"
386,"00:24:54,991","00:24:57,078",Nope. You hurt me and I can't forgive you.
387,"00:24:57,121","00:24:58,687","- That's it.
- So last night meant nothing."
388,"00:24:58,730","00:25:00,121",I was drunk.
389,"00:25:00,164","00:25:02,991","I called you,
you came here..."
390,"00:25:03,948","00:25:05,121",I made a mistake.
391,"00:25:05,164","00:25:06,730",But you obviously missed me.
392,"00:25:06,774","00:25:08,774","I didn't know
what I was doing."
393,"00:25:08,817","00:25:10,469","- From kissing that guy, to...
- What?"
394,"00:25:10,512","00:25:12,251","- What?
- From kissing?"
395,"00:25:12,295","00:25:13,991","- What did you say?
- I didn't say anything."
396,"00:25:14,035","00:25:15,643","- You said ""kissing that guy.""
- No."
397,"00:25:15,687","00:25:17,512","- What?! T...
- I need to go."
398,"00:25:17,556","00:25:19,512","Tessa, wait. Tessa!"
399,"00:25:19,556","00:25:22,208",- Tessa!
400,"00:25:23,035","00:25:25,164",Put your clothes on!
401,"00:25:26,295","00:25:28,512","- Who did you kiss?
- No one!"
402,"00:25:28,556","00:25:29,730","- Was it Trevor?
- No!"
403,"00:25:29,774","00:25:31,208",My Tessa would never
404,"00:25:31,251","00:25:32,643","kiss a fuckin' stranger
at a club."
405,"00:25:32,687","00:25:34,861","There is no ""your Tessa""
anymore!"
406,"00:25:34,904","00:25:40,861","Yeah, well, when you were kissing that guy,
I was fucking Molly."
407,"00:25:43,600","00:25:45,687",Fuck you!
408,"00:25:50,425","00:25:52,556",Fuck!
409,"00:25:57,556","00:25:59,643","- Oh!
- Sorry."
410,"00:26:01,295","00:26:03,425",Hi.
411,"00:26:03,904","00:26:05,817","- Hi.
- Got us some lattes."
412,"00:26:05,861","00:26:07,469",Thank you.
413,"00:26:09,730","00:26:11,687",Oh. Thank you.
414,"00:26:11,730","00:26:14,208","So, interesting night."
415,"00:26:14,251","00:26:18,121","Trevor, I'm... so sorry
about last night."
416,"00:26:18,164","00:26:20,643","No, don't be. If I showed up
to my girlfriend's hotel room"
417,"00:26:20,687","00:26:23,600","and I saw a half-naked,incredibly
handsome man there,"
418,"00:26:23,643","00:26:24,817",I'd react the same way.
419,"00:26:24,861","00:26:26,774",Is he still lurking around?
420,"00:26:26,817","00:26:28,991",Should I be hiding in the van?
421,"00:26:29,035","00:26:30,643","He's the one that
should be hiding,"
422,"00:26:30,687","00:26:32,991",and we are not together.
423,"00:26:34,730","00:26:37,295","How do you two
know each other?"
424,"00:26:37,338","00:26:40,556","- Hardin worked at Vance last year.
- He did?"
425,"00:26:40,600","00:26:42,948","Yeah. Same position as you,actually."
426,"00:26:42,991","00:26:44,600",Kind of a sad story.
427,"00:26:44,643","00:26:47,512","We were best of friends,
and..."
428,"00:26:47,556","00:26:49,295","then we became lovers,"
429,"00:26:49,338","00:26:52,512","and then I found
a red hair on my pillow."
430,"00:26:52,556","00:26:54,643",Hilarious.
431,"00:26:54,948","00:26:56,600","Ya know,
I didn't peg you as the bad boy type."
432,"00:26:56,643","00:26:59,774","We'll save that
for another time."
433,"00:27:00,600","00:27:02,643",My hero. Ohh.
