line,start_time,end_time,text
402,"00:23:16,088","00:23:17,527",But it doesn't matter.
403,"00:23:17,562","00:23:19,892","We're going to get
punished and demoted."
404,"00:23:19,927","00:23:22,994","Sentinel Prime saw
the whole thing."
405,"00:23:23,029","00:23:25,260",This is so embarrassing.
406,"00:23:39,078","00:23:40,078",It's clear.
407,"00:23:44,017","00:23:45,379",Orion Pax.
408,"00:23:46,151","00:23:47,854",D-16.
409,"00:23:47,889","00:23:49,493",What you two did today
410,"00:23:49,528","00:23:52,089","was one of the craziest
things I've ever seen."
411,"00:23:52,124","00:23:54,597","Sir, this is all my
idea, and we're so sorry."
412,"00:23:54,632","00:23:56,027",I loved it!
413,"00:23:56,062","00:23:57,094",You did?
414,"00:23:57,129","00:23:58,964",How could anyone not love it?
415,"00:23:58,999","00:24:01,736","You gave my best racers a
real run for their money."
416,"00:24:01,771","00:24:04,134",So we're not getting demoted?
417,"00:24:04,169","00:24:05,333",Demoted?
418,"00:24:10,109","00:24:11,438",Demoted.
419,"00:24:12,749","00:24:14,441",What is happening?
420,"00:24:17,083","00:24:19,259","The fact of the matter is we're
halfway into the first shift"
