line,start_time,end_time,text
284,"00:12:37,925","00:12:39,760","It's something I'm coming
to terms with. Slowly."
285,"00:12:39,843","00:12:41,011","Uh, Poppy?"
286,"00:12:41,094","00:12:43,722","Can we maybe unpack the sister
thing after the vows?"
287,"00:12:43,805","00:12:45,682",Aah! Yeah. No. Of course.
288,"00:12:45,766","00:12:46,850","You go get him, girl."
289,"00:12:46,934","00:12:48,352",Before I do.
290,"00:12:52,397","00:12:53,774",Oh.
291,"00:12:55,817","00:12:58,153","Like a beautiful angel
sent from heaven."
292,"00:13:15,754","00:13:18,841","Hey, Bridget, you still
have time to run for it."
293,"00:13:18,924","00:13:21,218","Very funny, Aunt Smead."
294,"00:13:21,301","00:13:23,136",I'm so glad you could make it.
295,"00:13:23,220","00:13:25,097","Dearly beloved,"
296,"00:13:25,180","00:13:26,974",we are gathered here today
297,"00:13:27,057","00:13:31,353","to celebrate the sweet,
sweet love of Bridget--"
298,"00:13:31,436","00:13:32,521","hey, girl--"
299,"00:13:32,604","00:13:35,983","and Mr. Yummy-Tummy himself,
King Gristle."
300,"00:13:36,066","00:13:38,902","Now, falling in love is easy."
301,"00:13:38,986","00:13:40,320",We've all done it.
302,"00:13:40,404","00:13:41,905",I've done it a hundred times.
303,"00:13:41,989","00:13:43,448","Thousands, even,"
304,"00:13:43,532","00:13:46,076","if you count that semester
I spent abroad."
305,"00:13:46,785","00:13:48,412",Stop the wedding!
306,"00:13:51,874","00:13:54,042","Uh, Bridget,
do you know this guy?"
307,"00:13:54,126","00:13:56,753","I can't remember
all my suitors, Grissy."
308,"00:14:06,054","00:14:07,931","Sorry, is this bad timing?"
309,"00:14:09,016","00:14:10,434","I'm just trying
to find a troll named--"
310,"00:14:10,517","00:14:12,686",Baby Branch!
311,"00:14:12,769","00:14:14,229","Uh, you're making a mistake,"
312,"00:14:14,313","00:14:16,440","stranger-that-looks-
similar-to-me."
313,"00:14:16,523","00:14:17,441",There's no Branch here.
314,"00:14:17,524","00:14:19,735",Look at you. You got so big.
315,"00:14:19,818","00:14:22,487","You're not a branch anymore.
You're more like a trunk."
316,"00:14:22,571","00:14:23,655",Junk in the trunk.
317,"00:14:23,739","00:14:24,907",Ow!
318,"00:14:24,990","00:14:27,075","I bet you I can still pick
you up. Come on."
319,"00:14:27,159","00:14:28,243","-Ooh, you got heavy.
-Aah!"
